row_id,country,province,disturbance,forest_condition,comp_removal,shading,soil_prep,water_reg,fertilisation,protection,planting_density,planting_sp_no,species_full,genus,species,family,survival_per,lat_dec,lon_dec,w_meanWD,treatment,planting_density_missing,target_horizon_months,split_group_id,split_set
115,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,87.64844056,3.166666667,101.5833333,0.366666667,1,1,17.0,AH1991,train
116,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,85.42215842,3.166666667,101.5833333,0.366666667,1,1,23.0,AH1991,train
117,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,92.84092392,3.166666667,101.5833333,0.366666667,1,1,3.0,AH1991,train
118,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,97.72934882,3.166666667,101.5833333,0.366666667,0,1,17.0,AH1991,train
119,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,96.71408065,3.166666667,101.5833333,0.366666667,0,1,23.0,AH1991,train
120,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,98.88294402,3.166666667,101.5833333,0.366666667,0,1,3.0,AH1991,train
121,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,91.27365262,3.166666667,101.5833333,0.366666667,0,1,17.0,AH1991,train
122,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,89.85384314,3.166666667,101.5833333,0.366666667,0,1,23.0,AH1991,train
123,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Endospermum diadenum,Endospermum,diadenum,Euphorbiaceae,95.65966332,3.166666667,101.5833333,0.366666667,0,1,3.0,AH1991,train
124,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,72.36311172,3.166666667,101.5833333,0.346666667,1,1,17.0,AH1991,train
125,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,72.54751014,3.166666667,101.5833333,0.346666667,1,1,23.0,AH1991,train
126,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,99.97279099,3.166666667,101.5833333,0.346666667,1,1,3.0,AH1991,train
127,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,88.1712922,3.166666667,101.5833333,0.346666667,0,1,17.0,AH1991,train
128,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,77.34687737,3.166666667,101.5833333,0.346666667,0,1,23.0,AH1991,train
129,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,99.40821311,3.166666667,101.5833333,0.346666667,0,1,3.0,AH1991,train
130,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,94.38347003,3.166666667,101.5833333,0.346666667,0,1,17.0,AH1991,train
131,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,77.34551146,3.166666667,101.5833333,0.346666667,0,1,23.0,AH1991,train
132,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Alstonia angustiloba,Alstonia,angustiloba,Apocynaceae,100.0,3.166666667,101.5833333,0.346666667,0,1,3.0,AH1991,train
133,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,78.24094655,3.166666667,101.5833333,0.405,1,1,17.0,AH1991,train
134,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,72.06168998,3.166666667,101.5833333,0.405,1,1,23.0,AH1991,train
135,Malaysia,Selangor,LG,forest_enrichment,1,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,94.54228362,3.166666667,101.5833333,0.405,1,1,3.0,AH1991,train
136,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,89.32736039,3.166666667,101.5833333,0.405,0,1,17.0,AH1991,train
137,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,79.26683309,3.166666667,101.5833333,0.405,0,1,23.0,AH1991,train
138,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,99.81876005,3.166666667,101.5833333,0.405,0,1,3.0,AH1991,train
139,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,79.08901276,3.166666667,101.5833333,0.405,0,1,17.0,AH1991,train
140,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,72.0651096,3.166666667,101.5833333,0.405,0,1,23.0,AH1991,train
141,Malaysia,Selangor,LG,open_degraded,0,0,0,0,0,0,,3.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,97.60284513,3.166666667,101.5833333,0.405,0,1,3.0,AH1991,train
142,Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5.0,Azadirachta excelsa,Azadirachta,excelsa,Meliaceae,74.1,2.979444444,102.3316667,0.505,1,0,108.0,AH2009,train
143,Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5.0,Cinnamomum verum,Cinnamomum,verum,Lauraceae,76.3,2.979444444,102.3316667,0.498,1,0,108.0,AH2009,train
144,Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,44.4,2.979444444,102.3316667,0.5,1,0,108.0,AH2009,train
145,Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5.0,Intsia palembanica,Intsia,palembanica,Fabaceae,48.2,2.979444444,102.3316667,0.658666667,1,0,108.0,AH2009,train
146,Malaysia,Negeri Sembilan,LG,open_degraded,1,0,0,0,0,0,2500.0,5.0,Shorea leprosula,Shorea,leprosula,Dipterocarpaceae,20.7,2.979444444,102.3316667,0.44,1,0,108.0,AH2009,train
149,Malaysia,Unknown,M,open_degraded,0,0,0,0,0,0,,1.0,Fagraea crenulata,Fagraea,crenulata,Gentianaceae,67.0,3.23,101.63,0.47,0,1,360.0,ALH1987,train
167,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,70.0,4.1,101.2666667,0.519545455,1,1,24.0,ALH2004,train
168,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Hopea odorata,Hopea,odorata,Dipterocarpaceae,95.0,4.1,101.2666667,0.635,1,1,24.0,ALH2004,train
169,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Acacia mangium,Acacia,mangium,Fabaceae,50.0,4.1,101.2666667,0.507,1,1,24.0,ALH2004,train
170,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,85.0,4.1,101.2666667,0.441933333,1,1,24.0,ALH2004,train
171,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Fagraea crenulata,Fagraea,crenulata,Gentianaceae,97.0,4.1,101.2666667,0.47,1,1,12.0,ALH2004,train
172,Malaysia,Unknown,M,open_degraded,1,0,1,1,1,0,,1.0,Peronema canescens,Peronema,canescens,Lamiaceae,85.4,4.1,101.2666667,0.57,1,1,12.0,ALH2004,train
173,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,92.0,4.1,101.2666667,0.441933333,1,1,12.0,ALH2006,train
174,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,60.8,4.1,101.2666667,0.441933333,1,1,24.0,ALH2006,train
175,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Khaya ivorensis,Khaya,ivorensis,Meliaceae,95.1,4.1,101.2666667,0.441933333,1,1,1.0,ALH2006,train
176,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,92.0,4.1,101.2666667,0.519545455,1,1,12.0,ALH2006,train
177,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,51.0,4.1,101.2666667,0.519545455,1,1,24.0,ALH2006,train
178,Malaysia,Unknown,M,open_degraded,1,0,0,0,1,0,,1.0,Swietenia macrophylla,Swietenia,macrophylla,Meliaceae,96.9,4.1,101.2666667,0.519545455,1,1,1.0,ALH2006,train
179,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,86.1,4.1,101.2666667,0.7,1,1,60.0,ALH2017,train
180,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,55.6,4.1,101.2666667,0.5,1,1,60.0,ALH2017,train
181,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,33.3,4.1,101.2666667,0.556666667,1,1,60.0,ALH2017,train
182,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,80.5,4.1,101.2666667,0.5,1,1,60.0,ALH2017,train
183,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Sindora coriacea,Sindora,coriacea,Fabaceae,50.0,4.1,101.2666667,0.55,1,1,60.0,ALH2017,train
184,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Agathis borneensis,Agathis,borneensis,Araucariaceae,41.7,4.1,101.2666667,0.383333333,1,1,60.0,ALH2017,train
185,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,36.1,4.1,101.2666667,0.529428571,1,1,60.0,ALH2017,train
186,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,52.8,4.1,101.2666667,0.68,1,1,60.0,ALH2017,train
187,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Palaquium gutta,Palaquium,gutta,Sapotaceae,47.2,4.1,101.2666667,0.615,1,1,60.0,ALH2017,train
188,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Cananga odorata,Cananga,odorata,Annonaceae,11.1,4.1,101.2666667,0.3272,1,1,60.0,ALH2017,train
189,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Careya arborea,Careya,arborea,Lecythidaceae,13.8,4.1,101.2666667,0.731333333,1,1,60.0,ALH2017,train
190,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,80.5,4.1,101.2666667,0.76,1,1,60.0,ALH2017,train
191,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,0.0,4.1,101.2666667,0.756647186,1,1,60.0,ALH2017,train
192,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,63.9,4.1,101.2666667,0.76,1,1,60.0,ALH2017,train
193,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,66.7,4.1,101.2666667,0.65,1,1,60.0,ALH2017,train
194,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,55.6,4.1,101.2666667,0.405,1,1,60.0,ALH2017,train
195,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea acuminata,Shorea,acuminata,Dipterocarpaceae,63.9,4.1,101.2666667,0.42,1,1,60.0,ALH2017,train
196,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,55.6,4.1,101.2666667,0.526666667,1,1,60.0,ALH2017,train
197,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,55.6,4.1,101.2666667,0.425,1,1,60.0,ALH2017,train
198,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea assamica,Shorea,assamica,Dipterocarpaceae,63.9,4.1,101.2666667,0.464333333,1,1,60.0,ALH2017,train
199,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea ovalis,Shorea,ovalis,Dipterocarpaceae,55.6,4.1,101.2666667,0.43,1,1,60.0,ALH2017,train
200,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,75.0,4.1,101.2666667,0.65,1,1,60.0,ALH2017,train
201,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,47.0,4.1,101.2666667,0.5,1,1,60.0,ALH2017,train
202,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,50.0,4.1,101.2666667,0.556666667,1,1,60.0,ALH2017,train
203,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,80.6,4.1,101.2666667,0.5,1,1,60.0,ALH2017,train
204,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Agathis borneensis,Agathis,borneensis,Araucariaceae,50.0,4.1,101.2666667,0.383333333,1,1,60.0,ALH2017,train
205,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,55.6,4.1,101.2666667,0.529428571,1,1,60.0,ALH2017,train
206,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,25.0,4.1,101.2666667,0.68,1,1,60.0,ALH2017,train
207,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Palaquium gutta,Palaquium,gutta,Sapotaceae,27.8,4.1,101.2666667,0.615,1,1,60.0,ALH2017,train
208,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Careya arborea,Careya,arborea,Lecythidaceae,8.3,4.1,101.2666667,0.731333333,1,1,60.0,ALH2017,train
209,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,72.2,4.1,101.2666667,0.405,1,1,60.0,ALH2017,train
210,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,2.7,4.1,101.2666667,0.756647186,1,1,60.0,ALH2017,train
211,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea assamica,Shorea,assamica,Dipterocarpaceae,47.2,4.1,101.2666667,0.464333333,1,1,60.0,ALH2017,train
212,Malaysia,Unknown,PL,plantation_enrichment,1,0,1,0,1,0,,20.0,Shorea ovalis,Shorea,ovalis,Dipterocarpaceae,52.7,4.1,101.2666667,0.43,1,1,60.0,ALH2017,train
213,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Durio carinatus,Durio,carinatus,Malvaceae,80.01275979,3.2,113.0833333,0.46,1,0,12.0,AMA1998,train
214,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Durio carinatus,Durio,carinatus,Malvaceae,59.40147287,3.2,113.0833333,0.46,1,0,24.0,AMA1998,train
215,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Durio carinatus,Durio,carinatus,Malvaceae,48.92745932,3.2,113.0833333,0.46,1,0,36.0,AMA1998,train
216,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Durio carinatus,Durio,carinatus,Malvaceae,45.19754437,3.2,113.0833333,0.46,1,0,48.0,AMA1998,train
217,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Durio carinatus,Durio,carinatus,Malvaceae,34.04202281,3.2,113.0833333,0.46,1,0,72.0,AMA1998,train
218,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Cotylelobium burckii,Cotylelobium,burckii,Dipterocarpaceae,50.26089969,3.2,113.0833333,0.815,1,0,12.0,AMA1998,train
219,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Cotylelobium burckii,Cotylelobium,burckii,Dipterocarpaceae,39.45479358,3.2,113.0833333,0.815,1,0,24.0,AMA1998,train
220,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Cotylelobium burckii,Cotylelobium,burckii,Dipterocarpaceae,28.06900427,3.2,113.0833333,0.815,1,0,36.0,AMA1998,train
221,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Cotylelobium burckii,Cotylelobium,burckii,Dipterocarpaceae,13.59889471,3.2,113.0833333,0.815,1,0,48.0,AMA1998,train
222,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Cotylelobium burckii,Cotylelobium,burckii,Dipterocarpaceae,9.813631005,3.2,113.0833333,0.815,1,0,72.0,AMA1998,train
223,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Eugenia sp,Eugenia,sp,Myrtaceae,64.37948124,3.2,113.0833333,0.683,1,0,12.0,AMA1998,train
224,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Eugenia sp,Eugenia,sp,Myrtaceae,48.06046958,3.2,113.0833333,0.683,1,0,24.0,AMA1998,train
225,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Eugenia sp,Eugenia,sp,Myrtaceae,44.02803774,3.2,113.0833333,0.683,1,0,36.0,AMA1998,train
226,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Eugenia sp,Eugenia,sp,Myrtaceae,44.27309332,3.2,113.0833333,0.683,1,0,48.0,AMA1998,train
227,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Eugenia sp,Eugenia,sp,Myrtaceae,44.78221742,3.2,113.0833333,0.683,1,0,72.0,AMA1998,train
228,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Calophyllum blancoi,Calophyllum,blancoi,Clusiaceae,63.53784128,3.2,113.0833333,0.669211656,1,0,12.0,AMA1998,train
229,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Calophyllum blancoi,Calophyllum,blancoi,Clusiaceae,48.49736923,3.2,113.0833333,0.669211656,1,0,24.0,AMA1998,train
230,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Calophyllum blancoi,Calophyllum,blancoi,Clusiaceae,34.32334113,3.2,113.0833333,0.669211656,1,0,36.0,AMA1998,train
231,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Calophyllum blancoi,Calophyllum,blancoi,Clusiaceae,24.69572547,3.2,113.0833333,0.669211656,1,0,48.0,AMA1998,train
232,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Calophyllum blancoi,Calophyllum,blancoi,Clusiaceae,24.57377383,3.2,113.0833333,0.669211656,1,0,66.0,AMA1998,train
233,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,63.82043744,3.2,113.0833333,0.65,1,0,12.0,AMA1998,train
234,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,54.78288808,3.2,113.0833333,0.65,1,0,24.0,AMA1998,train
235,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,44.87889477,3.2,113.0833333,0.65,1,0,36.0,AMA1998,train
236,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,43.83798742,3.2,113.0833333,0.65,1,0,48.0,AMA1998,train
237,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Dryobalanops sumatrensis,Dryobalanops,sumatrensis,Dipterocarpaceae,43.43654887,3.2,113.0833333,0.65,1,0,66.0,AMA1998,train
238,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Durio carinatus,Durio,carinatus,Malvaceae,86.4160382,3.2,113.0833333,0.46,1,0,12.0,AMA1998,train
239,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Durio carinatus,Durio,carinatus,Malvaceae,65.05895481,3.2,113.0833333,0.46,1,0,24.0,AMA1998,train
240,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Durio carinatus,Durio,carinatus,Malvaceae,54.61153393,3.2,113.0833333,0.46,1,0,36.0,AMA1998,train
241,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Durio carinatus,Durio,carinatus,Malvaceae,44.71064987,3.2,113.0833333,0.46,1,0,48.0,AMA1998,train
242,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Durio carinatus,Durio,carinatus,Malvaceae,42.85581032,3.2,113.0833333,0.46,1,0,66.0,AMA1998,train
243,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea beccariana,Hopea,beccariana,Dipterocarpaceae,34.37412552,3.2,113.0833333,0.653333333,1,0,12.0,AMA1998,train
244,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea beccariana,Hopea,beccariana,Dipterocarpaceae,24.77449311,3.2,113.0833333,0.653333333,1,0,24.0,AMA1998,train
245,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea beccariana,Hopea,beccariana,Dipterocarpaceae,14.88915529,3.2,113.0833333,0.653333333,1,0,36.0,AMA1998,train
246,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea beccariana,Hopea,beccariana,Dipterocarpaceae,14.410331,3.2,113.0833333,0.653333333,1,0,48.0,AMA1998,train
247,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea beccariana,Hopea,beccariana,Dipterocarpaceae,13.1300115,3.2,113.0833333,0.653333333,1,0,66.0,AMA1998,train
248,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea kerangasensis,Hopea,kerangasensis,Dipterocarpaceae,34.39589026,3.2,113.0833333,0.714693989,1,0,12.0,AMA1998,train
249,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea kerangasensis,Hopea,kerangasensis,Dipterocarpaceae,34.78350993,3.2,113.0833333,0.714693989,1,0,24.0,AMA1998,train
250,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea kerangasensis,Hopea,kerangasensis,Dipterocarpaceae,24.87640737,3.2,113.0833333,0.714693989,1,0,36.0,AMA1998,train
251,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea kerangasensis,Hopea,kerangasensis,Dipterocarpaceae,24.13053317,3.2,113.0833333,0.714693989,1,0,48.0,AMA1998,train
252,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Hopea kerangasensis,Hopea,kerangasensis,Dipterocarpaceae,14.00267395,3.2,113.0833333,0.714693989,1,0,66.0,AMA1998,train
253,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,82.38196083,3.2,113.0833333,0.5,1,0,12.0,AMA1998,train
254,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,81.35659973,3.2,113.0833333,0.5,1,0,24.0,AMA1998,train
255,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,77.45552911,3.2,113.0833333,0.5,1,0,36.0,AMA1998,train
256,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,76.98603256,3.2,113.0833333,0.5,1,0,48.0,AMA1998,train
257,Malaysia,Sarawak,AG,open_degraded,0,0,0,1,1,0,30303.0303,16.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,75.42622617,3.2,113.0833333,0.5,1,0,66.0,AMA1998,train
258,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Whiteodendron moultonianum,Whiteodendron,moultonianum,Myrtaceae,79.40138837,3.2,113.0833333,0.785,1,0,12.0,AMA1998,train
259,Malaysia,Sarawak,AG,open_degraded,0,0,0,0,1,0,30303.0303,14.0,Whiteodendron moultonianum,Whiteodendron,moultonianum,Myrtaceae,69.22777916,3.2,113.0833333,0.785,1,0,24.0,AMA1998,train
